Serial Number or Prefix;Product;Order ID;Work Order;Segment;Operation;Additional Notes;
161-9926;2;;1403;SENSOR GP-PRESSURE (ATMOSPHERIC);253-7398;WIRING GP-ENGINE;CCR TU&EL
194-6725;4;;1403;SENSOR GP-PRESSURE (FILTERED OIL);253-7398;WIRING GP-ENGINE;CCR TU&EL
194-6724;1;;1403;SENSOR GP-PRESSURE (TURBOCHARGER OUTLET);253-7398;WIRING GP-ENGINE;CCR TU&EL
318-1181;1;;1403;SENSOR GP-SPEED (MAGNETIC)(TIMING CALIBRATION);253-7398;WIRING GP-ENGINE;CCR TU&EL
273-5041;2;;1403;SENSOR GP-SPEED (PRIMARY;253-7398;WIRING GP-ENGINE;CCR TU&EL
102-2240;2;;1403;SENSOR GP-TEMPERATURE (3-PIN)(ENGINE COOLANT);253-7398;WIRING GP-ENGINE;CCR TU&EL
195-2150;1;;1403;SENSOR GP-TEMPERATURE (ENGINE OIL);253-7398;WIRING GP-ENGINE;CCR TU&EL
9X-6772;71;;1403;STRAP-CABLE;253-7398;WIRING GP-ENGINE;CCR TU&EL
3K-6905;1;;1403;VALVE-BREATHER (ATMOSPHERIC AIR);253-7398;WIRING GP-ENGINE;CCR TU&EL
155-0576;8;;1901;MOUNT-ISOLATION;256-5954;CONTROL & MTG GP-ENGINE ELEK;CCR TU&EL
