Serial Number or Prefix;Product;Order ID;Work Order;Segment;Operation;Additional Notes;
361-7097;1;;1307;RING;381-8703;;CCR DESAR
6V-4589;1;;1307;SEAL-O-RING;381-8703;;CCR DESAR
228-7097;1;;1307;SEAL-O-RING;381-8703;;CCR DESAR
6V-1574;2;;1307;GROMMET;381-8703;;CCR DESAR
6V-4368;4;;1307;SEAL-O-RING;381-8703;;CCR DESAR
103-0892;1;;1380;GROMMET;399-9526;;CCR DESAR
110-0096;2;;1380;RING;399-9526;;CCR DESAR
3J-1907;1;;1380;SEAL-O-RING;399-9526;;CCR DESAR
6V-5066;2;;1380;SEAL-O-RING;399-9526;;CCR DESAR
6V-6809;1;;1380;SEAL-O-RING;399-9526;;CCR DESAR
5P-0840;32;;1221;SEAL-O-RING;445-8603;;CCR DESAR
100-3237;2;;1052;GROMMET;452-7933;;CCR DESAR
108-1434;22;;1052;GROMMET;452-7933;;CCR DESAR
238-5081;1;;1052;SEAL-O-RING;452-7933;;CCR DESAR
2W-0752;4;;1052;GASKET;452-7933;;CCR DESAR
6V-4589;1;;1052;SEAL-O-RING;452-7933;;CCR DESAR
112-3540;8;;1052;SEAL-O-RING;452-7933;;CCR DESAR
2W-0752;1;;1924;GASKET;466-8749;;CCR DESAR
108-1434;2;;1380;GROMMET;524-6308;;CCR DESAR
353-7954;2;;1380;GROMMET;524-6308;;CCR DESAR
6V-5064;2;;1380;SEAL-O-RING;524-6308;;CCR DESAR
6V-5138;4;;1380;SEAL-O-RING;524-6308;;CCR DESAR
8N-9885;1;;1901;GASKET-COVER;107-9513;;CCR DISTRI
127-5400;1;;1207;BUSHING;115-0597;;CCR DISTRI
5P-0840;1;;1207;SEAL-O-RING;115-0597;;CCR DISTRI
5R-7136;1;;1207;WASHER-SEALING;115-0597;;CCR DISTRI
5R-7137;2;;1207;WASHER-SEALING;115-0597;;CCR DISTRI
7C-3258;1;;1207;WASHER AS-THRUST;115-0597;;CCR DISTRI
7N-7539;2;;1207;WASHER-THRUST;115-0597;;CCR DISTRI
115-0591;1;;1207;BUSHING;115-0597;;CCR DISTRI
116-1365;1;;1207;BUSHING;115-0597;;CCR DISTRI
235-3546;1;;1162;SEAL-O-RING;270-3201;;CCR DISTRI
259-4598;1;;1162;SEAL-O-RING;270-3201;;CCR DISTRI
5P-0840;1;;1162;SEAL-O-RING;270-3201;;CCR DISTRI
6V-3348;1;;1162;SEAL-O-RING;270-3201;;CCR DISTRI
8N-9885;1;;1162;GASKET-COVER;270-3201;;CCR DISTRI
033-6042;1;;1162;SEAL-O-RING;270-3201;;CCR DISTRI
3D-2824;1;;1162;SEAL-O-RING;270-3201;;CCR DISTRI
117-0036;1;;1802;V-BELT;368-0081;;CCR DISTRI
127-5400;2;;1162;BUSHING;376-3358;;CCR DISTRI
235-3546;1;;1162;SEAL-O-RING;376-3358;;CCR DISTRI
259-4598;2;;1162;SEAL-O-RING;376-3358;;CCR DISTRI
5R-7136;1;;1162;WASHER-SEALING;376-3358;;CCR DISTRI
5R-7137;2;;1162;WASHER-SEALING;376-3358;;CCR DISTRI
6V-3348;1;;1162;SEAL-O-RING;376-3358;;CCR DISTRI
7C-3258;1;;1162;WASHER AS-THRUST;376-3358;;CCR DISTRI
8T-2153;1;;1162;SETSCREW-SOCKET (1/4-28X0.31-IN);376-3358;;CCR DISTRI
140-9597;1;;1162;BUSHING;376-3358;;CCR DISTRI
141-7116;1;;1405;BELT-SERPENTINE (ALTERNATOR);376-4005;;CCR DISTRI
235-2484;1;;1405;SEAL-LIP TYPE;376-4005;;CCR DISTRI
7N-3049;1;;1162;GASKET;381-0680;;CCR DISTRI
9X-7438;1;;1153;MOUNT AS;382-6483;;CCR DISTRI
6V-8260;1;;1162;SEAL-O-RING;383-0622;;CCR DISTRI
127-5400;2;;1207;BUSHING;383-0859;;CCR DISTRI
235-3546;1;;1207;SEAL-O-RING;383-0859;;CCR DISTRI
259-4598;1;;1207;SEAL-O-RING;383-0859;;CCR DISTRI
5P-0840;1;;1207;SEAL-O-RING;383-0859;;CCR DISTRI
6V-3348;1;;1207;SEAL-O-RING;383-0859;;CCR DISTRI
7N-7539;2;;1207;WASHER-THRUST;383-0859;;CCR DISTRI
9X-7371;1;;1207;SEAL-O-RING;383-0859;;CCR DISTRI
3F-6795;3;;1157;DOWEL;450-1397;;CCR DISTRI
3F-6808;1;;1157;DOWEL;450-1397;;CCR DISTRI
7N-2047;3;;1157;DOWEL;450-1397;;CCR DISTRI
1W-4954;1;;1157;GASKET-COVER (FLYWHEEL HOUSING);452-8570;;CCR DISTRI
234-8937;1;;1157;SEAL-INTEGRAL;452-8570;;CCR DISTRI
2J-6274;1;;1157;SEAL-O-RING;452-8570;;CCR DISTRI
4B-8407;1;;1157;GASKET-COPPER (FLYWHEEL HOUSING);452-8570;;CCR DISTRI
7N-4320;2;;1157;GASKET;452-8570;;CCR DISTRI
9L-2662;1;;1157;GASKET;452-8570;;CCR DISTRI
259-4598;1;;1207;SEAL-O-RING;9Y-1595;;CCR DISTRI
8T-2153;1;;1207;SETSCREW-SOCKET (1/4-28X0.31-IN);9Y-1595;;CCR DISTRI
109-5724;1;;1207;SEAL AS (LIP TYPE);9Y-1595;;CCR DISTRI
137-8298;1;;1207;BUSHING;9Y-1595;;CCR DISTRI
1V-6341;2;;1207;SEAL;9Y-1595;;CCR DISTRI
315-0741;1;;1207;WASHER-THRUST;9Y-1595;;CCR DISTRI
315-1409;1;;1207;BUSHING;9Y-1595;;CCR DISTRI
3F-5792;1;;1207;SEAL-O-RING;9Y-1595;;CCR DISTRI
5D-3954;2;;1207;STUD-TAPERLOCK (5/8-11X4.4-IN);9Y-1595;;CCR DISTRI
7N-2910;1;;1207;BUSHING;9Y-1595;;CCR DISTRI
111-5059;2;;1063;CORE AS-AFTERCOOLER;107-7197;;CCR EN&CA
107-3758;4;;1063;SEAL (AFTERCOOLER);107-7197;;CCR EN&CA
6V-9027;1;;1063;SEAL-O-RING;107-7197;;CCR EN&CA
8C-3445;1;;1306;CAP-DUST;123-6884;;CCR EN&CA
244-4484;5;;1306;FILTER-ENGINE OIL (ADVANCED EFFICIENCY);123-6884;;CCR EN&CA
9Y-8387;4;;1306;GASKET;123-6884;;CCR EN&CA
9Y-8388;3;;1306;GASKET;123-6884;;CCR EN&CA
1P-1367;4;;1306;PLUNGER (RELIEF VALVE);123-6884;;CCR EN&CA
111-3820;1;;1306;RING-RETAINING;123-6884;;CCR EN&CA
7F-9090;8;;1306;SCREW-DRIVE (NO 8X3/8-IN);123-6884;;CCR EN&CA
6V-5048;4;;1306;SEAL-O-RING;123-6884;;CCR EN&CA
7G-6713;4;;1306;SPRING-MAIN;123-6884;;CCR EN&CA
8C-3446;1;;1306;VALVE-SAMPLING;123-6884;;CCR EN&CA
8W-4017;1;;1374;HOSE AS;125-5861;;CCR EN&CA
224-3895;2;;1374;SCREEN AS (REAR BRAKE COOLERS);125-5861;;CCR EN&CA
3J-7354;2;;1374;SEAL-O-RING;125-5861;;CCR EN&CA
5K-9090;2;;1374;SEAL-O-RING;125-5861;;CCR EN&CA
6F-8146;3;;1374;SEAL-O-RING;125-5861;;CCR EN&CA
6K-6307;2;;1374;SEAL-O-RING;125-5861;;CCR EN&CA
7M-8485;2;;1374;SEAL-O-RING;125-5861;;CCR EN&CA
7E-6016;4;;1380;GASKET;137-8222;;CCR EN&CA
7N-4927;1;;1393;GASKET-HOUSING COVER;157-2840;;CCR EN&CA
248-5513;4;;1393;REGULATOR-TEMPERATURE (92-DEG C)(WATER);157-2840;;CCR EN&CA
3S-9643;4;;1393;SEAL-LIP TYPE (WATER TEMPERATURE REGULATOR);157-2840;;CCR EN&CA
111-4374;1;;1393;VALVE AS;157-2840;;CCR EN&CA
2N-8630;1;;1380;GASKET;160-9849;;CCR EN&CA
7S-8767;4;;1380;GASKET;160-9849;;CCR EN&CA
6V-6609;2;;1380;SEAL-O-RING;160-9849;;CCR EN&CA
109-7411;4;;1071;SEAL-O-RING;177-9068;;CCR EN&CA
5D-5957;4;;1071;SEAL-O-RING;177-9068;;CCR EN&CA
5P-8940;3;;1071;SEAL-O-RING;177-9068;;CCR EN&CA
6V-3917;16;;1071;SEAL-O-RING;177-9068;;CCR EN&CA
10R-0816;2;;;Core AS-Oil Cooler Brake;200-5972;;CCR EN&CA
6T-3642;1;;1261;CIRCUIT BREAKER AS (10-AMPERE)(PRIMING PUMP);220-6131;;CCR EN&CA
1R-0755;2;;1261;FILTER-FUEL (ADVANCED EFFICIENCY)(PRIMING PU;220-6131;;CCR EN&CA
9Y-8389;1;;1261;GASKET (PRIMING PUMP);220-6131;;CCR EN&CA
238-5080;2;;1261;SEAL-O-RING;220-6131;;CCR EN&CA
2K-8198;4;;1261;SEAL-O-RING;220-6131;;CCR EN&CA
301-2980;1;;1261;SWITCH AS-TOGGLE (PRIMING PUMP);220-6131;;CCR EN&CA
187-4607;1;;1380;HOSE AS;230-1089;;CCR EN&CA
4W-0530;4;;1380;RING-RETAINING;230-1089;;CCR EN&CA
3J-7354;2;;1380;SEAL-O-RING;230-1089;;CCR EN&CA
6J-2680;3;;1380;SEAL-O-RING;230-1089;;CCR EN&CA
8T-1919;4;;1380;SEAL-O-RING;230-1089;;CCR EN&CA
235-8725;1;;1256;PUMP GP-FILTER & FUEL TRANSFER -PRIMARY;235-8725;;CCR EN&CA
6V-4314;1;;7513;SEAL-O-RING;278-0536;;CCR EN&CA
8T-9655;6;;1258;MOUNT-ISOLATION;360-8100;;CCR EN&CA
214-7568;1;;1258;SEAL-O-RING;360-8100;;CCR EN&CA
238-5081;4;;1258;SEAL-O-RING;360-8100;;CCR EN&CA
420-1795;1;;1258;VALVE GP-CHECK (FUEL);360-8100;;CCR EN&CA
20R-6981;1;;;Core AS-Oil Cooler Engine;362-8401;;CCR EN&CA
247-3796;2;;1378;GASKET (ENGINE OIL COOLER);362-8401;;CCR EN&CA
109-2332;2;;1378;SEAL-O-RING;362-8401;;CCR EN&CA
5P-4892;1;;1307;SEAL-O-RING;381-8703;;CCR EN&CA
6V-5048;2;;1307;SEAL-O-RING;381-8703;;CCR EN&CA
3P-0655;3;;1307;SEAL-O-RING;381-8703;;CCR EN&CA
5P-5846;1;;1307;SEAL-O-RING;381-8703;;CCR EN&CA
2W-1635;1;;1307;SPRING;381-8703;;CCR EN&CA
2W-1969;1;;1307;VALVE-BYPASS (OIL COOLER);381-8703;;CCR EN&CA
2N-0931;1;;1380;GASKET;399-9526;;CCR EN&CA
4W-3100;1;;1380;GASKET;399-9526;;CCR EN&CA
4F-3765;1;;1326;GASKET-SHAFT;452-6323;;CCR EN&CA
6F-4868;1;;1302;GASKET;462-1946;;CCR EN&CA
7E-2632;1;;1302;GASKET-OIL PAN;462-1946;;CCR EN&CA
4F-3765;3;;1302;GASKET-SHAFT;462-1946;;CCR EN&CA
415-3936;1;;1302;SCREEN AS-SUCTION;462-1946;;CCR EN&CA
142-4159;1;;1302;SEAL-INTEGRAL;462-1946;;CCR EN&CA
238-5081;1;;1302;SEAL-O-RING;462-1946;;CCR EN&CA
5P-4892;1;;1302;SEAL-O-RING;462-1946;;CCR EN&CA
6V-4314;1;;1302;SEAL-O-RING;462-1946;;CCR EN&CA
6V-5101;1;;1302;SEAL-O-RING;462-1946;;CCR EN&CA
3P-0654;2;;1302;SEAL-O-RING;462-1946;;CCR EN&CA
5P-5700;4;;1302;SEAL-O-RING;462-1946;;CCR EN&CA
5P-8068;2;;1302;SEAL-O-RING;462-1946;;CCR EN&CA
6V-0973;1;;1302;SEAL-O-RING;462-1946;;CCR EN&CA
6V-4315;2;;1302;SEAL-O-RING;462-1946;;CCR EN&CA
122-8856;2;;1380;GASKET;524-5882;;CCR EN&CA
243-2288;6;;1380;GASKET;524-5882;;CCR EN&CA
6V-6609;2;;1380;SEAL-O-RING;524-5882;;CCR EN&CA
6V-9027;1;;1380;SEAL-O-RING;524-5882;;CCR EN&CA
6V-3251;7;;1380;SEAL-O-RING;524-6308;;CCR EN&CA
129-9554;1;;1067;SHIELD AS-MANIFOLD (REAR LH);133-5950;;CCR ENS.CLT
133-5953;1;;1067;SHIELD AS-MANIFOLD (REAR RH);133-5950;;CCR ENS.CLT
170-1148;2;;1067;STRAP AS (670-MM LG);133-5950;;CCR ENS.CLT
6V-1943;8;;1071;BOLT-HIGH TEMPERATURE (3/8-16X1.125-IN);177-9068;;CCR ENS.CLT
7N-5080;16;;1071;GASKET-MANIFOLD;177-9068;;CCR ENS.CLT
6V-5101;16;;1071;SEAL-O-RING;177-9068;;CCR ENS.CLT
4S-5898;16;;1071;SEAL-O-RING;177-9068;;CCR ENS.CLT
144-5692;16;;1201;GASKET-PLATE;350-5223;;CCR ENS.CLT
132-6469;16;;1123;HARNESS AS-WIRING (VALVE MECHANISM);370-9889;;CCR ENS.CLT
240-7032;32;;1123;SEAL;370-9889;;CCR ENS.CLT
5P-7530;16;;1123;SEAL-O-RING;370-9889;;CCR ENS.CLT
7F-8698;12;;1290;BOLT (7/16-14X3.5-IN);376-0510;;CCR ENS.CLT
5P-3961;2;;1059;BOLT (3/8-16X2.5-IN);381-4959;;CCR ENS.CLT
5P-3875;6;;1059;BOLT (3/8-16X2.75-IN);381-4959;;CCR ENS.CLT
5P-3345;8;;1059;BOLT (3/8-16X3-IN);381-4959;;CCR ENS.CLT
320-8974;2;;1059;GASKET-EXHAUST MANIFOLD;381-4959;;CCR ENS.CLT
2N-2766;8;;1059;LOCKNUT (3/8-16-THD);381-4959;;CCR ENS.CLT
127-8269;2;;1059;SEAL-EXHAUST;381-4959;;CCR ENS.CLT
5M-2894;8;;1059;WASHER-HARD (10.2X18.5X2.5-MM THK);381-4959;;CCR ENS.CLT
5P-3875;42;;1059;BOLT (3/8-16X2.75-IN);381-4960;;CCR ENS.CLT
5P-3345;32;;1059;BOLT (3/8-16X3-IN);381-4960;;CCR ENS.CLT
320-8974;10;;1059;GASKET-EXHAUST MANIFOLD;381-4960;;CCR ENS.CLT
2N-2766;32;;1059;LOCKNUT (3/8-16-THD);381-4960;;CCR ENS.CLT
127-8269;10;;1059;SEAL-EXHAUST;381-4960;;CCR ENS.CLT
203-2143;32;;1059;Sleeve;381-4960;Manifold GP-Exhaust;CCR ENS.CLT
5M-2894;8;;1059;WASHER-HARD (10.2X18.5X2.5-MM THK);381-4960;;CCR ENS.CLT
5P-3875;8;;1059;BOLT (3/8-16X2.75-IN);381-4961;;CCR ENS.CLT
5P-3345;12;;1059;BOLT (3/8-16X3-IN);381-4961;;CCR ENS.CLT
320-8974;2;;1059;GASKET-EXHAUST MANIFOLD;381-4961;;CCR ENS.CLT
2N-2766;12;;1059;LOCKNUT (3/8-16-THD);381-4961;;CCR ENS.CLT
127-8269;2;;1059;SEAL-EXHAUST;381-4961;;CCR ENS.CLT
5M-2894;8;;1059;WASHER-HARD (10.2X18.5X2.5-MM THK);381-4961;;CCR ENS.CLT
5P-3875;8;;1059;BOLT (3/8-16X2.75-IN);398-8029;;CCR ENS.CLT
5P-3345;12;;1059;BOLT (3/8-16X3-IN);398-8029;;CCR ENS.CLT
320-8974;2;;1059;GASKET-EXHAUST MANIFOLD;398-8029;;CCR ENS.CLT
2N-2766;12;;1059;LOCKNUT (3/8-16-THD);398-8029;;CCR ENS.CLT
127-8269;2;;1059;SEAL-EXHAUST;398-8029;;CCR ENS.CLT
5M-2894;8;;1059;WASHER-HARD (10.2X18.5X2.5-MM THK);398-8029;;CCR ENS.CLT
362-8264;16;;1221;GASKET-CYLINDER HEAD;445-8603;;CCR ENS.CLT
420-0652;64;;1221;SEAL AS-WATER;445-8603;;CCR ENS.CLT
420-0653;64;;1221;SEAL AS-WATER;445-8603;;CCR ENS.CLT
241-5928;16;;1380;GASKET;524-5882;;CCR ENS.CLT
127-2176;16;;1380;SEAL-INTEGRAL;524-5882;;CCR ENS.CLT
6V-9769;16;;1380;SEAL-O-RING;524-5882;;CCR ENS.CLT
272-0760;12;;1107;SEAL-VALVE COVER (BASE);101-0831;;CCR M&B
6V-6228;36;;1120;SEAL-O-RING;247-8341;;CCR M&B
334-1626;32;;1102;Bolt;370-9889;Valve Mechanism GP;CCR M&B
230-2620;48;;1102;Bushing;370-9889;Valve Mechanism GP;CCR M&B
154-6389;48;;1102;Button;370-9889;Valve Mechanism GP;CCR M&B
317-1121;16;;1102;Nut-Jam;370-9889;Valve Mechanism GP;CCR M&B
3J-9196;32;;1102;Nut-Jam;370-9889;Valve Mechanism GP;CCR M&B
155-4094;16;;1102;Pin-Spring;370-9889;Valve Mechanism GP;CCR M&B
9X-0352;16;;1123;RECEPTACLE AS-CONNECTOR (2-PIN);370-9889;;CCR M&B
100-3877;16;;1102;Retainer-Spring;370-9889;Valve Mechanism GP;CCR M&B
9F-7707;36;;1123;RING-RETAINING;370-9889;;CCR M&B
9F-7707;12;;1102;Ring-Retaining;370-9889;Valve Mechanism GP;CCR M&B
358-0768;32;;1102;Screw-Adjusting;370-9889;Valve Mechanism GP;CCR M&B
380-4843;16;;1102;Screw-Adjusting;370-9889;Valve Mechanism GP;CCR M&B
6J-2245;16;;1123;SEAL-O-RING;370-9889;;CCR M&B
6J-2245;16;;1102;Seal-O-Ring;370-9889;Valve Mechanism GP;CCR M&B
100-3878;16;;1102;Spring-Injector;370-9889;Valve Mechanism GP;CCR M&B
7N-4782;32;;1102;Spring-Lifter Guide;370-9889;Valve Mechanism GP;CCR M&B
272-0760;4;;1107;SEAL-VALVE COVER;394-8048;;CCR M&B
4W-3027;4;;1317;BREATHER AS (CRANKCASE);453-1761;;CCR M&B
4W-3034;4;;1317;CLAMP-HOSE;453-1761;;CCR M&B
5P-0597;4;;1317;CLAMP-HOSE;453-1761;;CCR M&B
217-6692;2;;1317;HOSE-TEE;453-1761;;CCR M&B
033-6031;4;;1317;SEAL-O-RING;453-1761;;CCR M&B
8T-9655;8;;1901;MOUNT-ISOLATION;107-9513;;CCR TU&EL
4P-7581;19;;1408;CLIP (LADDER);177-9067;;CCR TU&EL
4P-8134;47;;1408;CLIP (LADDER);177-9067;;CCR TU&EL
7E-6016;1;;1408;GASKET;177-9067;;CCR TU&EL
4N-3841;1;;1408;GASKET;177-9067;;CCR TU&EL
032-9828;2;;1408;GROMMET;177-9067;;CCR TU&EL
397-5028;1;;1408;HARNESS AS-ENGINE;177-9067;;CCR TU&EL
308-0875;1;;1408;HOSE AS;177-9067;;CCR TU&EL
6V-5048;10;;1408;SEAL-O-RING;177-9067;;CCR TU&EL
2M-9780;1;;1408;SEAL-O-RING;177-9067;;CCR TU&EL
3K-0360;2;;1408;SEAL-O-RING;177-9067;;CCR TU&EL
430-9455;1;;1408;SENSOR GP-LIQUID LEVEL (HYDROCARBON)(LOW OIL;177-9067;;CCR TU&EL
161-9926;2;;1408;SENSOR GP-PRESSURE (ATMOSPHERIC AIR);177-9067;;CCR TU&EL
194-6725;2;;1408;SENSOR GP-PRESSURE (FILTERED OIL);177-9067;;CCR TU&EL
194-6724;1;;1408;SENSOR GP-PRESSURE (TURBOCHARGER OUTLET);177-9067;;CCR TU&EL
273-5041;1;;1408;SENSOR GP-SPEED (ENGINE TIMING);177-9067;;CCR TU&EL
318-1181;1;;1408;SENSOR GP-SPEED (MAGNETIC)(ENGINE);177-9067;;CCR TU&EL
102-2240;2;;1408;SENSOR GP-TEMPERATURE (3-PIN)(AFTERCOOLER R;177-9067;;CCR TU&EL
415-2432;2;;1408;SENSOR GP-TEMPERATURE (EXHAUST)(TURBOCHARGER;177-9067;;CCR TU&EL
9X-6772;81;;1408;STRAP-CABLE;177-9067;;CCR TU&EL
255-2282;1;;1408;SWITCH AS-PRESSURE (FUEL FILTER DIFFERENTIA;177-9067;;CCR TU&EL
171-8708;1;;1408;SWITCH GP-FLOW (COOLANT);177-9067;;CCR TU&EL
455-4775;2;;1380;HOSE &amp;386-0474;;CCR TU&EL
4P-4460;4;;1052;GASKET;452-7933;;CCR TU&EL
7N-7559;4;;1052;GASKET;452-7933;;CCR TU&EL
184-3230;4;;1052;HOSE AS;452-7933;;CCR TU&EL
238-5080;4;;1052;SEAL-O-RING;452-7933;;CCR TU&EL
376-7739;16;;1052;BOLT (3/8-16X2.5-IN);452-8695;TURBOCHARGER GP;CCR TU&EL
5N-4432;4;;1052;BOOT;452-8695;TURBOCHARGER GP;CCR TU&EL
6L-3005;4;;1052;CLAMP-BAND;452-8695;TURBOCHARGER GP;CCR TU&EL
5P-3860;4;;1052;CLAMP-HOSE;452-8695;TURBOCHARGER GP;CCR TU&EL
489-0207;4;;1052;GASKET-EXHAUST;452-8695;TURBOCHARGER GP;CCR TU&EL
391-2167;16;;1052;LOCKNUT-FLANGE (3/8X16-THD);452-8695;TURBOCHARGER GP;CCR TU&EL
341-9211;16;;1380;GASKET;524-6308;;CCR TU&EL
386-7358;2;;1380;HOSE AS-WATER;524-6308;;CCR TU&EL
386-7367;2;;1380;HOSE AS-WATER;524-6308;;CCR TU&EL
6V-6609;4;;1380;SEAL-O-RING;524-6308;;CCR TU&EL
386-7366;2;;1380;HOSE &amp;;;CCR TU&EL
