Serial Number or Prefix;Product;Order ID;Work Order;Segment;Operation;Additional Notes;
317-0808;16;;1252;SEAL-O-RING;331-3675;;CCR INY
9N-0869;16;;1252;WASHER-HARD (8.8X25.5X2-MM THK);331-3675;;CCR INY
330-3517;2;;127A;SEAL-O-RING;415-3230;;CCR INY
8T-2223;32;;127A;BOLT-SOCKET HEAD (M10X1.5X45-MM);415-3231;;CCR INY
330-3517;1;;127A;SEAL-O-RING;415-3231;;CCR INY
4P-0707;2;;1252;CLAMP AS;478-0100;;CCR INY
307-8373;1;;1252;GROMMET;478-0100;;CCR INY
228-7089;1;;1252;SEAL-O-RING;478-0100;;CCR INY
228-7102;2;;1252;SEAL-O-RING;478-0100;;CCR INY
254-5922;32;;1123;BUSHING;325-2666;VALVE MECHANISM GP;CCR M&B
236-0538;32;;1123;BUTTON;325-2666;VALVE MECHANISM GP;CCR M&B
247-3422;32;;1123;NUT (M14X1.5-THD);325-2666;VALVE MECHANISM GP;CCR M&B
230-0940;16;;1107;SEAL-VALVE COVER;366-6721;;CCR M&B
9M-1974;78;;1107;WASHER-HARD (8.8X16X2-MM THK);366-6721;;CCR M&B
228-7100;1;;1439;SEAL-O-RING;250-0868;;CCR TU&EL
330-8197;1;;1439;SEAL-O-RING;250-0868;;CCR TU&EL
287-1866;1;;1439;SENSOR GP-PRESSURE (FUEL RAIL);250-0868;;CCR TU&EL
238-0112;1;;1439;SENSOR GP-TEMPERATURE (2-PIN)(FUEL RAIL);250-0868;;CCR TU&EL
204-8000;6;;1907;MOUNTING-CABLE TIE;250-1791;;CCR TU&EL
117-1385;2;;1907;SEAL-O-RING;250-1791;;CCR TU&EL
357-0434;1;;1907;SENSOR GP-SPEED (SECONDARY;250-1791;;CCR TU&EL
357-0435;1;;1907;SENSOR GP-SPEED (TERTIARY;250-1791;;CCR TU&EL
204-2281;6;;1907;STRAP-CABLE;250-1791;;CCR TU&EL
9M-1974;4;;1907;WASHER-HARD (8.8X16X2-MM THK);250-1791;;CCR TU&EL
3E-4352;4;;1907;WASHER-HARD (8.8X20.5X2.5-MM THK);250-1791;;CCR TU&EL
368-9905;4;;1052;TUBE-HEAT SHRINK;291-5194;;CCR TU&EL
5N-4432;4;;795C;BOOT;291-5196;;CCR TU&EL
5P-3860;4;;795C;CLAMP-HOSE;291-5196;;CCR TU&EL
5G-3676;5;;1380;GROMMET;317-1135;;CCR TU&EL
317-1130;4;;1380;HOSE AS;317-1135;;CCR TU&EL
317-1132;1;;1380;HOSE AS;317-1135;;CCR TU&EL
317-6417;1;;1380;HOSE AS;317-1135;;CCR TU&EL
216-8578;16;;1380;SEAL-O-RING;317-1135;;CCR TU&EL
250-2343;21;;1380;SEAL-O-RING;317-1135;;CCR TU&EL
137-0135;4;;1052;DOWEL;319-9463;;CCR TU&EL
6V-3535;4;;1052;DOWEL;319-9463;;CCR TU&EL
549-5530;4;;1052;SCREEN AS;319-9463;;CCR TU&EL
3E-6785;4;;1052;SEAL-O-RING;319-9463;;CCR TU&EL
8C-3107;4;;1052;SEAL-O-RING;319-9463;;CCR TU&EL
5P-8245;16;;1052;WASHER-HARD (13.5X25.5X3-MM THK);319-9463;;CCR TU&EL
228-7090;4;;1052;SEAL-O-RING;322-4654;;CCR TU&EL
228-7103;4;;1052;SEAL-O-RING;322-4654;;CCR TU&EL
4P-8134;1;;7498;CLIP (LADDER)(LADDER);381-1889;;CCR TU&EL
6V-2686;2;;7498;CLIP (LOOP);381-1889;;CCR TU&EL
415-2439;1;;7498;SENSOR GP-TEMPERATURE (EXHAUST);381-1889;;CCR TU&EL
108-9656;2;;7498;STRAP-CABLE;381-1889;;CCR TU&EL
9X-6772;3;;7498;STRAP-CABLE;381-1889;;CCR TU&EL
423-4957;1;;7498;THERMOWELL;381-1889;;CCR TU&EL
4P-8134;1;;7498;CLIP (LADDER);381-1890;;CCR TU&EL
415-2431;1;;7498;SENSOR GP-EXHAUST TEMPERATURE (TURBOCHARGER;381-1890;;CCR TU&EL
9X-6772;3;;7498;STRAP-CABLE;381-1890;;CCR TU&EL
423-4957;1;;7498;THERMOWELL;381-1890;;CCR TU&EL
3E-4352;1;;7498;WASHER-HARD (8.8X20.5X2.5-MM THK);381-1890;;CCR TU&EL
318-0820;6;;1052;GROMMET;387-5217;;CCR TU&EL
317-1126;2;;1052;HOSE AS;387-5217;;CCR TU&EL
317-6416;1;;1052;HOSE AS;387-5217;;CCR TU&EL
317-6439;1;;1052;HOSE AS;387-5217;;CCR TU&EL
228-7090;4;;1052;SEAL-O-RING;387-5217;;CCR TU&EL
6V-5839;5;;1052;WASHER (11X21X2.5-MM THK);387-5217;;CCR TU&EL
437-0125;1;;1405;ALTERNATOR GP-CHARGING (24-VOLT;447-1584;;CCR TU&EL
390-0535;1;;1405;BELT-SERPENTINE;447-1584;;CCR TU&EL
333-1207;1;;1405;IDLER AS;447-1584;;CCR TU&EL
505-6743;1;;1405;TENSIONER-BELT;447-1584;;CCR TU&EL
456-5132;1;;1408;CABLE AS;456-5131;;CCR TU&EL
457-5212;1;;1408;CABLE AS;456-5131;;CCR TU&EL
9G-8909;2;;1408;COVER-TERMINAL (BLACK);456-5131;;CCR TU&EL
8N-0869;2;;1408;COVER-TERMINAL (RED);456-5131;;CCR TU&EL
103-0892;1;;1408;GROMMET;456-5131;;CCR TU&EL
7V-6571;3;;1408;GROMMET;456-5131;;CCR TU&EL
7K-1181;3;;1408;STRAP-CABLE;456-5131;;CCR TU&EL
6V-5839;2;;1901;WASHER (11X21X2.5-MM THK);463-5270;;CCR TU&EL
153-8002;8;;1408;BOLT-SOCKET HEAD (M4X0.7X25-MM);463-5271;;CCR TU&EL
9G-5127;1;;1408;BREATHER (ATMOSPHERIC)(ENGINE);463-5271;;CCR TU&EL
8T-9655;8;;1408;MOUNT-ISOLATION;463-5271;;CCR TU&EL
6V-9028;1;;1408;SEAL-O-RING;463-5271;;CCR TU&EL
306-6834;1;;1408;SENSOR GP-PRESSURE (ATMOSPHERIC);463-5271;;CCR TU&EL
6V-5839;2;;1408;WASHER (11X21X2.5-MM THK);463-5271;;CCR TU&EL
096-6166;8;;1408;WASHER-HARD (4.5X9X1-MM THK);463-5271;;CCR TU&EL
8T-4224;1;;1408;WASHER-HARD (8.8X16X2-MM THK);463-5271;;CCR TU&EL
9N-0869;8;;1408;WASHER-HARD (8.8X25.5X2-MM THK);463-5271;;CCR TU&EL
130-5300;2;;1408;CLIP;463-5277;;CCR TU&EL
132-5789;1;;1408;CLIP (LADDER);463-5277;;CCR TU&EL
4P-7581;3;;1408;CLIP (LADDER);463-5277;;CCR TU&EL
4P-8134;1;;1408;CLIP (LADDER);463-5277;;CCR TU&EL
115-5579;2;;1408;CLIP AS-CONNECTING (2-PIN);463-5277;;CCR TU&EL
115-3071;1;;1408;CLIP AS-CONNECTING (6-PIN);463-5277;;CCR TU&EL
4B-8407;1;;1408;GASKET-COPPER;463-5277;;CCR TU&EL
032-9828;4;;1408;GROMMET;463-5277;;CCR TU&EL
353-7956;1;;1408;GROMMET;463-5277;;CCR TU&EL
353-7957;1;;1408;GROMMET;463-5277;;CCR TU&EL
5P-8112;2;;1408;GROMMET;463-5277;;CCR TU&EL
9V-5382;1;;1408;GROMMET;463-5277;;CCR TU&EL
8T-7087;5;;1408;GROMMET (34-MM ID);463-5277;;CCR TU&EL
5P-8444;1;;1408;GROMMET (37-MM ID);463-5277;;CCR TU&EL
370-9550;1;;1408;HARNESS AS-SENSOR (OIL LEVEL);463-5277;;CCR TU&EL
363-3250;1;;1408;HARNESS AS-SWITCH;463-5277;;CCR TU&EL
102-8802;1;;1408;KIT-RECEPTACLE (2-PIN);463-5277;;CCR TU&EL
204-8000;3;;1408;MOUNTING-CABLE TIE;463-5277;;CCR TU&EL
230-7732;1;;1408;MOUNTING-CABLE TIE;463-5277;;CCR TU&EL
8T-8737;2;;1408;PLUG-SEAL;463-5277;;CCR TU&EL
219-0669;1;;1408;SEAL-O-RING;463-5277;;CCR TU&EL
228-7100;2;;1408;SEAL-O-RING;463-5277;;CCR TU&EL
238-5081;2;;1408;SEAL-O-RING;463-5277;;CCR TU&EL
116-6680;1;;1408;SENSOR AS-SPEED (ENGINE);463-5277;;CCR TU&EL
430-9455;3;;1408;SENSOR GP-LIQUID LEVEL (HYDROCARBON)(ENGINE;463-5277;;CCR TU&EL
247-1893;1;;1408;SENSOR GP-SPEED (CRANKSHAFT);463-5277;;CCR TU&EL
238-0112;2;;1408;SENSOR GP-TEMPERATURE (2-PIN)(INTAKE MANIFOL;463-5277;;CCR TU&EL
9X-1386;1;;1408;Sleeve;463-5277;Wiring GP-Engine;CCR TU&EL
9X-6772;8;;1408;STRAP-CABLE;463-5277;;CCR TU&EL
204-2281;6;;1408;STRAP-CABLE;463-5277;;CCR TU&EL
171-5349;1;;1408;STRAP-MARKER;463-5277;;CCR TU&EL
6V-5839;31;;1408;WASHER (11X21X2.5-MM THK);463-5277;;CCR TU&EL
5P-8245;7;;1408;WASHER-HARD (13.5X25.5X3-MM THK);463-5277;;CCR TU&EL
464-9988;1;;1802;Compressor GP-Refrigerant;464-9988;Compressor GP-Refrigerant;CCR TU&EL
352-3966;1;;1408;CLIP;579-0269;;CCR TU&EL
4P-7581;5;;1408;CLIP (LADDER);579-0269;;CCR TU&EL
4P-8134;1;;1408;CLIP (LADDER);579-0269;;CCR TU&EL
115-5579;2;;1408;CLIP AS-CONNECTING (2-PIN);579-0269;;CCR TU&EL
353-7956;2;;1408;GROMMET;579-0269;;CCR TU&EL
353-7957;1;;1408;GROMMET;579-0269;;CCR TU&EL
5P-8112;3;;1408;GROMMET;579-0269;;CCR TU&EL
5P-8939;2;;1408;GROMMET;579-0269;;CCR TU&EL
6V-0545;4;;1408;GROMMET;579-0269;;CCR TU&EL
6V-0826;6;;1408;GROMMET;579-0269;;CCR TU&EL
6V-4349;1;;1408;GROMMET;579-0269;;CCR TU&EL
6V-1249;5;;1408;GROMMET (22-MM ID);579-0269;;CCR TU&EL
8T-7087;1;;1408;GROMMET (34-MM ID);579-0269;;CCR TU&EL
513-2603;1;;1408;HARNESS AS-ENGINE (FUEL TRANSFER);579-0269;;CCR TU&EL
204-8000;2;;1408;MOUNTING-CABLE TIE;579-0269;;CCR TU&EL
230-7732;1;;1408;MOUNTING-CABLE TIE;579-0269;;CCR TU&EL
155-0576;4;;1408;MOUNT-ISOLATION;579-0269;;CCR TU&EL
200-6345;1;;1408;SADDLE-MOUNTING (DUAL SWIVEL);579-0269;;CCR TU&EL
214-7566;4;;1408;SEAL-O-RING;579-0269;;CCR TU&EL
6V-6560;1;;1408;SEAL-O-RING;579-0269;;CCR TU&EL
228-7105;1;;1408;SEAL-O-RING;579-0269;;CCR TU&EL
219-0669;2;;1408;SEAL-O-RING;579-0269;;CCR TU&EL
228-7100;11;;1408;SEAL-O-RING;579-0269;;CCR TU&EL
228-7101;1;;1408;SEAL-O-RING;579-0269;;CCR TU&EL
383-7548;1;;1408;SENSOR AS-PRESSURE (ENGINE COOLANT BLOCK INL;579-0269;;CCR TU&EL
306-6834;1;;1408;SENSOR GP-PRESSURE (CRANKCASE);579-0269;;CCR TU&EL
274-6719;3;;1408;SENSOR GP-PRESSURE (FUEL TRANSFER;579-0269;;CCR TU&EL
9X-6772;19;;1408;STRAP-CABLE;579-0269;;CCR TU&EL
204-2281;5;;1408;STRAP-CABLE;579-0269;;CCR TU&EL
301-2980;1;;1408;SWITCH AS-TOGGLE (ELECTRIC FUEL PRIMING);579-0269;;CCR TU&EL
6V-5839;55;;1408;WASHER (11X21X2.5-MM THK);579-0269;;CCR TU&EL
5P-8245;7;;1408;WASHER-HARD (13.5X25.5X3-MM THK);579-0269;;CCR TU&EL
096-6166;4;;1408;WASHER-HARD (4.5X9X1-MM THK);579-0269;;CCR TU&EL
156-0283;4;;1408;WASHER-HARD (8.4X35X2.5-MM THK);579-0269;;CCR TU&EL
3E-4352;1;;1408;WASHER-HARD (8.8X20.5X2.5-MM THK);579-0269;;CCR TU&EL
330-8197;15;;1290;Seal-O-Ring;579-9598;Wiring GP-Unit Injector;CCR TU&EL
277-1873;4;;1408;Clip;586-9952;Wiring GP-Engine;CCR TU&EL
8M-2772;1;;1408;Clip;586-9952;Wiring GP-Engine;CCR TU&EL
586-9955;1;;1408;Harness AS-Engine LH;586-9952;Wiring GP-Engine;CCR TU&EL
579-9602;1;;1408;Harness AS-Sensor;586-9952;Wiring GP-Engine;CCR TU&EL
579-9624;1;;1408;Harness AS-Sensor;586-9952;Wiring GP-Engine;CCR TU&EL
586-9956;1;;1408;Harness AS-Sensor;586-9952;Wiring GP-Engine;CCR TU&EL
579-9603;1;;1408;Sensor GP-Pressure;586-9952;Wiring GP-Engine;CCR TU&EL
586-9963;1;;1408;Sensor GP-Pressure;586-9952;Wiring GP-Engine;CCR TU&EL
586-9962;1;;1408;Sensor GP-Temperature;586-9952;Wiring GP-Engine;CCR TU&EL
256-6454;1;;1408;Sensor-Temperature;586-9952;Wiring GP-Engine;CCR TU&EL
369-8284;1;;1408;Washer-Hard;586-9952;Wiring GP-Engine;CCR TU&EL
4P-7428;1;;1408;Clip;586-9953;Wiring GP-Engine;CCR TU&EL
352-3964;3;;1408;Clip;586-9953;Wiring GP-Engine;CCR TU&EL
352-3968;2;;1408;Clip;586-9953;Wiring GP-Engine;CCR TU&EL
6V-0683;2;;1408;Grommet;586-9953;Wiring GP-Engine;CCR TU&EL
177-4562;1;;1408;Grommet;586-9953;Wiring GP-Engine;CCR TU&EL
586-9958;1;;1408;Harness AS-Engine RH;586-9953;Wiring GP-Engine;CCR TU&EL
586-9959;1;;1408;Harness AS-Engine ;586-9953;Wiring GP-Engine;CCR TU&EL
579-9616;1;;1408;Plate AS;586-9953;Wiring GP-Engine;CCR TU&EL
586-9960;1;;1408;Sensor GP-Pressure;586-9953;Wiring GP-Engine;CCR TU&EL
586-9961;1;;1408;Sensor GP-Pressure;586-9953;Wiring GP-Engine;CCR TU&EL
579-9605;1;;1408;Sensor GP-Pressure;586-9953;Wiring GP-Engine;CCR TU&EL
579-9606;1;;1408;Sensor GP-Temperature;586-9953;Wiring GP-Engine;CCR TU&EL
9C-5344;2;;1408;Spacer;586-9953;Wiring GP-Engine;CCR TU&EL
353-7956;2;;7498;Grommet;586-9954;Thermocouple GP;CCR TU&EL
548-4927;1;;7498;Sensor GP-Exhaust Temperature;586-9954;Thermocouple GP;CCR TU&EL
9X-6772;2;;7498;Strap-Cable;586-9954;Thermocouple GP;CCR TU&EL
548-4927;1;;7498;Sensor GP-Exhaust Temperature;586-9957;Thermocouple GP;CCR TU&EL
9X-0352;1;;1907;Receptacle AS-Connector;586-9988;Sensor GP-Speed;CCR TU&EL
203-3940;1;;1907;Seal-O-Ring;586-9988;Sensor GP-Speed;CCR TU&EL
323-7347;1;;1907;Seal-O-Ring;586-9988;Sensor GP-Speed;CCR TU&EL
8F-9516;1;;1907;Seal-O-Ring;586-9988;Sensor GP-Speed;CCR TU&EL
586-9989;1;;1907;Sensor GP-Speed;586-9988;Sensor GP-Speed;CCR TU&EL
588-4213;1;;1408;WIRING GP-ENGINE ELECTRONIC (FRONT);588-4212;;CCR TU&EL
